YEAR,TIMES,N1,N2,N3,N4,N5,N6,S1
2010,136,01,10,11,24,30,49,35
2010,137,17,22,28,31,39,45,08
2010,138,13,17,25,26,43,44,42
2010,139,03,14,16,19,45,48,09
2010,140,06,11,17,31,40,41,34
2010,141,09,10,20,42,46,47,27
2010,142,12,13,18,20,28,48,14
2010,143,04,10,20,25,33,36,37
2010,144,15,18,22,24,27,30,10
2010,145,03,07,28,29,38,48,40
2010,146,12,13,18,19,27,29,10
2010,147,15,19,34,39,44,45,23
2010,148,04,05,12,16,18,41,07
2010,149,03,04,15,24,35,41,36
2010,150,01,02,04,13,43,48,11
2010,151,08,23,28,31,36,37,12
2010,152,04,13,18,20,36,39,12
