YEAR,TIMES,N1,N2,N3,N4,N5,N6,S1
1994,1,25,29,32,35,36,37,45
1994,2,11,13,20,32,36,41,45
1994,3,6,8,20,39,41,42,14
1994,4,13,15,17,32,33,35,29
1994,5,9,12,29,36,40,41,14
1994,6,3,7,20,27,28,34,11
1994,7,2,6,10,13,17,29,22
1994,8,3,5,16,33,35,43,20
1994,9,4,6,25,33,37,41,35
1994,10,12,13,15,22,34,42,32
1994,11,3,9,12,19,24,33,5
1994,12,8,10,12,15,27,32,42
1994,13,2,7,22,26,42,43,45
1994,14,10,13,14,24,31,38,17
1994,15,13,28,32,37,39,42,1
1994,16,9,17,30,31,36,41,18
1994,17,1,4,19,24,27,39,30
1994,18,8,26,30,32,39,42,12
1994,19,6,7,18,31,37,44,43
1994,20,1,5,6,30,32,34,2
1994,21,3,10,21,24,34,39,31
1994,22,7,8,11,24,27,41,19
1994,23,4,18,19,30,36,45,2
1994,24,6,17,28,32,39,43,37
1994,25,1,5,10,17,23,27,15
1994,26,24,26,27,28,30,42,14
1994,27,4,13,27,30,40,41,19
1994,28,7,12,18,20,30,31,38
1994,29,15,18,22,29,39,44,19
1994,30,1,5,12,19,24,32,23
1994,31,2,4,22,23,25,37,10
1994,32,6,13,20,27,29,40,24
1994,33,4,6,10,24,25,38,37
1994,34,3,6,14,20,26,33,28
1994,35,8,10,20,33,40,42,12
1994,36,3,18,30,31,32,33,45
1994,37,10,11,16,18,32,38,12
1994,38,1,2,18,36,38,42,15
1994,39,3,6,9,26,39,41,22
1994,40,3,14,17,33,34,40,29
1994,41,10,12,15,21,28,40,27
1994,42,9,29,32,35,37,39,8
1994,43,14,24,25,26,27,39,31
1994,44,8,13,20,21,22,43,19
1994,45,3,7,8,11,16,23,21
1994,46,4,5,13,16,37,40,7
1994,47,1,4,18,37,38,40,42
1994,48,2,12,14,16,20,43,13
1994,49,2,6,7,16,32,42,11
1994,50,8,16,20,22,37,45,40
1994,51,21,22,26,29,30,33,4
1994,52,16,20,22,23,24,25,44
1994,53,10,12,15,17,34,35,5
1994,54,3,4,12,19,21,37,45
1994,55,6,8,19,20,30,39,17
1994,56,3,4,16,18,24,32,23
1994,57,4,11,26,30,33,45,1
1994,58,3,7,21,24,39,45,18
1994,59,6,11,19,29,33,36,20
1994,60,1,2,5,14,19,30,23
1994,61,4,14,25,33,38,44,12
1994,62,1,13,17,20,28,32,44
1994,63,5,23,25,31,32,44,30
1994,64,12,19,23,24,29,44,4
1994,65,2,10,22,30,33,38,43
1994,66,7,13,19,21,37,38,24
1994,67,1,13,22,26,36,45,9
1994,68,3,10,15,20,38,40,9
1994,69,1,6,17,20,23,30,28
1994,70,1,14,16,17,26,33,12
1994,71,12,16,17,23,26,35,34
1994,72,4,7,10,19,42,44,11
1994,73,12,13,18,22,34,40,33
1994,74,2,10,18,22,26,45,4
1994,75,11,17,18,30,39,42,37
1994,76,10,21,23,27,38,40,36
1994,77,6,10,14,25,26,30,9
1994,78,4,8,11,20,28,31,16
1994,79,5,8,13,23,27,44,31
1994,80,1,11,19,27,31,33,34
1994,81,7,12,20,37,38,41,31
1994,82,4,7,17,18,29,45,13
1994,83,1,8,40,41,42,43,35
1994,84,1,8,16,23,36,37,14
1994,85,2,10,20,22,31,32,40
1994,86,3,10,15,18,31,37,21
1994,87,9,14,18,19,22,29,5
1994,88,9,20,29,39,42,44,4
1994,89,2,12,26,27,40,45,10
1994,90,3,9,10,17,27,41,14
1994,91,1,6,31,37,44,45,28
1994,92,3,9,17,22,27,38,29
1994,93,19,20,29,30,35,43,11
1994,94,5,12,21,24,31,35,42
1994,95,4,10,21,28,29,35,19
1994,96,4,14,15,16,17,33,19
1994,97,11,21,29,33,40,41,15
1994,98,10,14,15,16,23,29,3
1994,99,6,7,9,15,35,43,13
1994,100,1,3,6,10,27,30,7
1994,101,3,11,15,25,35,36,10
