YEAR,TIMES,N1,N2,N3,N4,N5,N6,S1
2015,135,09,20,30,33,38,39,37
2015,136,17,21,22,36,41,44,38
2015,137,10,17,25,26,39,44,07
2015,138,15,21,24,25,28,31,48
2015,139,08,09,10,22,33,40,28
2015,140,04,11,14,41,42,44,10
2015,141,06,16,19,34,35,46,09
2015,142,09,10,25,40,48,49,32
2015,143,09,24,29,32,34,47,42
2015,144,16,18,27,35,42,44,33
2015,145,18,22,40,41,48,49,42
2015,146,18,20,24,36,44,45,39
2015,147,06,11,16,20,43,45,21
2015,148,11,28,36,38,44,48,26
2015,149,12,18,20,28,33,47,25
2015,150,01,08,33,37,42,47,07
2015,151,03,05,20,30,33,38,28
2015,152,02,11,12,22,24,25,03
