YEAR,TIMES,N1,N2,N3,N4,N5,N6,S1
2012,80,02,13,33,39,40,44,43
2012,81,02,06,16,24,41,46,27
2012,82,08,11,17,24,30,49,03
2012,83,09,20,30,34,35,46,29
2012,84,07,19,23,30,34,45,13
2012,85,10,11,15,22,23,45,31
2012,86,09,11,13,22,24,44,32
2012,87,18,25,38,40,44,45,05
2012,88,02,10,16,23,35,47,01
2012,89,09,11,12,22,28,49,07
2012,90,08,15,20,41,42,49,12
2012,91,02,09,13,40,44,46,10
2012,92,10,13,20,22,42,46,48
2012,93,05,11,12,31,41,42,16
2012,94,02,13,16,34,37,47,28
2012,95,05,06,13,19,23,34,08
2012,96,07,10,22,32,34,48,45
2012,97,01,07,12,17,36,38,48
2012,98,13,15,25,28,45,47,05
2012,99,03,07,21,22,38,47,27
2012,100,07,17,24,29,47,49,45
2012,101,07,11,15,21,26,34,38
2012,102,09,12,15,19,21,47,38
2012,103,20,24,34,36,43,45,03
2012,104,06,13,33,38,41,43,29
2012,105,04,07,12,15,27,34,37
2012,106,04,11,25,27,39,41,43
2012,107,16,20,22,31,42,48,43
2012,108,06,07,18,21,27,48,42
2012,109,15,26,27,38,42,43,39
2012,110,02,13,33,35,38,49,40
2012,111,01,04,17,20,28,32,47
2012,112,01,03,10,15,17,40,28
2012,113,02,08,16,17,20,26,32
2012,114,12,24,25,33,37,44,13
2012,115,01,10,12,13,29,47,09
2012,116,15,17,21,22,27,36,16
2012,117,01,03,11,18,40,46,35
2012,118,05,06,11,26,33,41,04
2012,119,09,17,27,35,39,44,40
2012,120,04,06,10,14,16,29,26
2012,121,04,19,31,34,37,44,06
2012,122,11,28,29,41,45,47,21
2012,123,08,17,23,40,41,43,28
2012,124,26,28,30,34,36,39,01
2012,125,01,20,28,30,34,40,19
2012,126,15,18,24,28,34,42,02
2012,127,01,12,33,36,46,48,41
2012,128,01,06,08,28,37,39,42
2012,129,15,26,31,37,44,47,43
2012,130,09,26,28,35,45,47,25
2012,131,03,05,25,26,29,30,31
2012,132,18,20,36,41,46,48,21
2012,133,07,12,24,39,43,48,30
2012,134,02,11,20,37,45,47,13
2012,135,09,22,26,30,44,49,31
2012,136,02,03,04,15,23,40,13
2012,137,08,20,21,24,34,47,10
2012,138,13,17,26,28,32,34,06
2012,139,10,16,17,27,36,38,47
2012,140,07,10,11,18,37,47,04
2012,141,01,06,38,41,43,45,48
2012,142,15,22,30,33,34,47,38
2012,143,02,15,28,41,42,49,24
2012,144,06,09,29,31,42,47,14
2012,145,18,21,28,33,41,47,48
2012,146,08,14,21,41,45,48,34
2012,147,04,12,25,34,36,40,49
2012,148,09,27,28,32,34,43,02
2012,149,12,18,23,24,46,49,14
2012,150,04,07,29,39,44,47,23
2012,151,01,06,09,11,33,39,40
2012,152,05,06,25,30,32,48,45
