YEAR,TIMES,N1,N2,N3,N4,N5,N6,S1
2013,56,07,18,27,32,42,48,17
2013,57,04,14,24,30,43,48,34
2013,58,11,12,16,18,23,31,36
2013,59,12,24,27,45,47,49,06
2013,60,03,08,10,25,26,40,38
2013,61,01,04,05,06,09,25,27
2013,62,15,17,22,27,36,46,23
2013,63,01,23,27,36,45,49,07
2013,64,09,17,26,36,40,48,02
2013,65,10,16,20,28,32,48,30
2013,66,15,18,22,24,42,44,28
2013,67,01,14,21,35,39,40,05
2013,68,03,11,26,32,35,43,01
2013,69,09,14,27,29,42,45,44
2013,70,09,22,23,31,45,47,39
2013,71,11,14,16,29,31,46,30
2013,72,23,25,34,40,42,46,39
2013,73,17,20,29,35,38,40,22
2013,74,16,34,37,42,47,48,17
2013,75,01,03,04,26,34,37,14
2013,76,07,19,28,33,43,45,13
2013,77,06,09,27,29,43,47,17
2013,78,01,04,15,38,40,46,49
2013,79,14,26,28,38,39,45,08
2013,80,07,14,18,23,32,46,42
2013,81,03,18,19,20,37,47,25
2013,82,14,18,28,32,36,46,44
2013,83,03,17,20,26,33,47,34
2013,84,06,08,17,22,28,32,20
2013,85,20,23,27,32,34,49,30
2013,86,01,03,07,22,28,36,21
2013,87,08,12,31,33,42,44,49
2013,88,06,08,10,19,20,22,42
2013,89,05,06,12,23,38,39,48
2013,90,04,11,15,19,32,44,42
2013,91,13,15,23,25,26,29,09
2013,92,03,10,20,30,41,44,31
2013,93,01,06,31,41,42,49,44
2013,94,10,16,22,26,31,42,23
2013,95,09,14,30,31,32,49,01
2013,96,13,14,15,31,46,48,36
2013,97,01,16,25,33,41,49,46
2013,98,03,06,10,14,15,20,33
2013,99,09,14,29,30,32,36,20
2013,100,24,25,28,35,38,47,16
2013,101,03,06,17,18,42,43,36
2013,102,21,25,26,33,35,39,17
2013,103,01,07,22,28,29,49,37
2013,104,07,10,17,18,28,30,06
2013,105,08,12,19,39,48,49,17
2013,106,01,14,26,28,31,48,36
2013,107,06,21,29,39,40,47,33
2013,108,17,22,31,39,45,47,49
2013,109,03,15,18,26,45,49,41
2013,110,22,25,35,36,39,47,31
2013,111,13,25,26,29,30,39,19
2013,112,03,06,07,09,11,28,34
2013,113,33,39,40,43,48,49,34
2013,114,01,11,29,40,43,44,04
2013,115,14,17,26,32,35,41,15
2013,116,04,06,09,29,31,36,20
2013,117,01,03,06,07,15,27,30
2013,118,08,09,11,16,17,38,20
2013,119,24,28,35,37,42,48,38
2013,120,04,20,27,33,41,46,12
2013,121,01,11,24,35,44,45,49
2013,122,01,10,31,41,44,47,18
2013,123,05,09,34,36,41,49,26
2013,124,09,10,22,24,43,44,30
2013,125,06,15,30,38,47,48,40
2013,126,01,20,22,25,34,47,17
2013,127,02,09,29,43,46,47,21
2013,128,08,18,19,29,31,34,36
2013,129,04,22,25,37,38,42,20
2013,130,04,09,14,26,30,42,21
2013,131,13,31,32,35,39,42,16
2013,132,18,19,21,28,47,49,46
2013,133,03,08,10,25,29,34,32
2013,134,01,08,17,32,39,43,48
2013,135,12,27,35,44,47,49,36
2013,136,03,06,08,23,25,49,04
2013,137,03,18,20,21,30,41,13
2013,138,09,10,12,31,34,44,18
2013,139,03,06,21,33,34,43,09
2013,140,02,15,19,34,42,45,14
2013,141,01,17,24,29,39,40,21
2013,142,01,16,17,19,26,46,29
2013,143,05,18,24,26,41,44,20
2013,144,01,08,17,30,36,46,16
2013,145,10,19,24,28,31,34,27
2013,146,06,14,15,38,46,49,29
2013,147,01,08,15,19,20,33,47
2013,148,04,14,31,39,43,47,27
2013,149,12,13,18,41,43,49,39
2013,150,04,21,25,45,47,49,06
2013,151,04,09,20,32,42,43,05
2013,152,07,09,12,40,42,44,14
