YEAR,TIMES,N1,N2,N3,N4,N5,N6,S1
2005,1,11,18,32,36,39,43,34
2005,2,04,05,06,08,20,38,35
2005,3,03,06,10,14,40,42,15
2005,4,10,30,38,42,45,49,27
2005,5,05,06,11,25,35,40,44
2005,6,16,24,27,30,42,46,17
2005,7,09,10,14,16,25,49,23
2005,8,05,13,18,20,21,26,11
2005,9,09,13,21,28,33,46,06
2005,10,05,07,13,19,35,46,24
2005,11,15,20,31,34,37,48,04
2005,12,03,06,07,15,26,35,40
2005,13,02,09,18,19,28,33,35
2005,14,09,18,23,33,44,49,29
2005,15,02,19,20,33,37,48,10
2005,16,09,21,36,38,43,49,23
2005,17,02,08,20,21,40,41,24
2005,18,11,13,16,19,25,32,26
2005,19,05,08,27,28,33,46,02
2005,20,08,13,16,42,45,47,33
2005,21,02,18,28,42,45,49,17
2005,22,02,16,20,32,35,41,24
2005,23,06,22,25,39,41,49,13
2005,24,01,16,36,41,42,44,18
2005,25,03,07,12,25,33,35,30
2005,26,02,05,25,31,40,43,22
2005,27,02,10,16,35,37,45,26
2005,28,04,08,17,39,47,48,01
2005,29,03,07,08,24,42,49,37
2005,30,03,06,08,11,28,31,19
2005,31,02,06,27,44,45,49,23
2005,32,02,22,25,30,44,48,46
2005,33,01,09,21,35,36,47,33
2005,34,02,09,10,13,15,24,19
2005,35,02,10,13,22,24,25,05
2005,36,02,05,10,14,29,37,03
2005,37,06,09,13,21,46,47,12
2005,38,02,12,14,38,39,43,48
2005,39,11,12,17,22,31,43,45
2005,40,10,15,25,29,34,37,13
2005,41,01,05,24,25,35,49,14
2005,42,03,05,14,40,46,49,06
2005,43,09,10,22,23,28,36,49
2005,44,12,17,33,43,45,47,10
2005,45,11,15,19,29,42,49,05
2005,46,04,09,22,30,33,35,13
2005,47,02,03,13,14,17,38,31
2005,48,03,09,27,31,38,45,34
2005,49,12,13,30,36,39,47,08
2005,50,02,08,22,36,38,40,05
2005,51,13,16,21,30,36,37,02
2005,52,02,08,16,25,33,37,01
2005,53,09,20,21,22,30,48,06
2005,54,07,09,10,21,39,49,41
2005,55,04,11,14,20,36,41,15
2005,56,02,14,16,23,35,38,47
2005,57,07,12,18,33,44,45,32
2005,58,03,14,17,32,39,42,08
2005,59,16,18,23,31,34,47,38
2005,60,05,06,10,16,20,21,19
2005,61,01,11,18,22,23,42,10
2005,62,12,33,39,43,45,49,10
2005,63,17,22,23,26,28,46,02
2005,64,11,16,17,19,24,43,13
2005,65,04,17,20,33,39,43,26
2005,66,04,20,32,39,40,42,33
2005,67,10,11,18,26,41,48,27
2005,68,03,13,27,29,36,37,24
2005,69,11,18,22,29,40,48,44
2005,70,02,05,07,18,22,48,11
2005,71,05,07,15,35,36,44,04
2005,72,06,15,18,25,26,47,27
2005,73,11,22,29,31,32,42,03
2005,74,02,21,29,38,44,48,10
2005,75,15,25,33,38,40,49,21
2005,76,01,23,25,30,32,46,42
2005,77,04,16,22,27,32,36,17
2005,78,02,04,23,32,43,45,42
2005,79,06,09,13,21,41,43,45
2005,80,04,22,24,30,31,34,17
2005,81,06,10,16,21,23,39,05
2005,82,06,07,18,22,30,34,02
2005,83,10,17,18,34,48,49,29
2005,84,05,06,17,35,39,49,44
2005,85,05,14,26,30,31,42,04
2005,86,08,13,15,28,29,48,03
2005,87,07,08,15,22,35,49,17
2005,88,06,12,14,25,27,30,08
2005,89,25,35,39,42,43,49,05
2005,90,05,13,14,33,45,46,25
2005,91,21,25,33,36,42,48,13
2005,92,01,07,19,27,38,47,03
2005,93,05,21,33,34,44,45,40
2005,94,09,13,22,35,38,39,04
2005,95,09,11,23,29,33,38,06
2005,96,09,13,32,38,48,49,41
2005,97,01,11,21,27,37,48,18
2005,98,02,19,24,39,41,49,21
2005,99,03,08,13,17,22,29,18
2005,100,01,03,14,26,36,47,42
2005,101,05,13,20,25,29,39,35
2005,102,01,03,20,23,33,37,14
2005,103,04,09,17,26,40,46,18
2005,104,04,14,19,21,24,48,10
2005,105,07,11,18,34,35,48,42
2005,106,09,15,20,23,39,41,44
2005,107,08,10,13,14,31,48,47
2005,108,01,04,19,33,34,40,25
2005,109,16,26,29,39,41,46,34
2005,110,22,24,28,33,34,42,48
2005,111,03,05,08,14,27,35,09
2005,112,04,05,21,26,37,47,07
2005,113,02,04,12,13,19,42,39
2005,114,01,06,14,19,26,30,17
2005,115,01,17,20,28,35,43,18
2005,116,11,14,20,24,25,35,33
2005,117,02,09,16,25,36,38,14
2005,118,23,26,27,29,30,45,18
2005,119,09,11,15,25,44,48,27
2005,120,08,09,16,24,29,48,05
2005,121,24,34,35,38,41,47,45
2005,122,03,14,17,41,46,47,20
2005,123,14,15,18,20,38,42,35
2005,124,06,10,22,30,43,44,29
2005,125,09,25,30,31,35,37,01
2005,126,03,12,26,30,39,41,25
2005,127,02,05,13,19,40,49,07
2005,128,08,10,11,24,31,37,38
2005,129,02,18,30,34,37,41,28
2005,130,01,03,10,31,34,35,27
2005,131,03,11,13,20,38,49,19
2005,132,03,10,13,35,48,49,33
2005,133,07,08,12,37,41,48,40
2005,134,01,13,21,22,24,40,27
2005,135,23,24,26,30,47,49,43
2005,136,04,09,10,14,15,49,05
2005,137,02,03,15,30,32,46,23
2005,138,12,23,25,31,44,45,03
2005,139,01,04,05,08,13,43,22
2005,140,03,16,25,37,38,45,18
2005,141,13,18,24,26,44,45,27
2005,142,10,32,33,38,41,47,06
2005,143,09,10,27,32,37,45,04
2005,144,01,02,03,07,14,15,11
2005,145,03,09,16,31,36,42,20
2005,146,02,09,22,32,35,41,20
2005,147,01,06,14,22,33,47,09
2005,148,12,14,19,27,34,43,24
2005,149,01,04,15,22,40,44,02
2005,150,09,16,19,20,30,43,44
2005,151,08,18,19,23,24,42,32
2005,152,06,10,19,20,22,36,03
2005,153,04,09,17,18,31,43,19
2005,154,09,11,21,22,24,41,33
2005,155,02,07,11,31,40,43,36
