YEAR,TIMES,N1,N2,N3,N4,N5,N6,S1
1999,1,1,12,19,25,26,38,47
1999,2,8,18,32,33,38,45,41
1999,3,2,8,10,16,34,40,13
1999,4,22,28,31,32,33,35,27
1999,5,8,11,20,22,30,47,15
1999,6,22,28,34,36,39,46,40
1999,7,6,8,16,20,32,36,1
1999,8,14,17,18,30,38,39,6
1999,9,13,17,27,42,43,44,34
1999,10,7,12,22,24,38,45,35
1999,11,4,7,18,22,29,36,28
1999,12,4,11,23,32,33,45,12
1999,13,4,5,25,37,46,47,33
1999,14,2,13,19,29,33,39,11
1999,15,1,6,11,13,17,19,42
1999,16,8,11,21,23,32,33,36
1999,17,2,3,8,18,29,38,21
1999,18,5,9,38,39,45,46,23
1999,19,2,3,5,11,20,21,8
1999,20,10,20,25,31,36,46,29
1999,21,15,23,25,27,30,44,43
1999,22,2,18,22,25,26,31,43
1999,23,5,25,31,36,44,45,42
1999,24,11,13,15,20,33,45,35
1999,25,12,13,28,31,33,42,10
1999,26,7,12,15,17,19,37,27
1999,27,5,8,10,28,30,41,36
1999,28,7,12,17,26,35,36,33
1999,29,3,7,8,10,25,41,2
1999,30,9,11,15,16,19,40,47
1999,31,4,5,26,28,36,41,47
1999,32,5,13,31,33,37,39,34
1999,33,12,16,22,32,37,44,7
1999,34,11,17,21,28,35,38,3
1999,35,1,4,11,18,23,45,7
1999,36,8,10,13,21,28,40,7
1999,37,6,7,27,36,41,44,5
1999,38,19,21,26,33,37,42,40
1999,39,3,8,9,11,17,32,14
1999,40,5,13,22,28,34,39,14
1999,41,9,12,25,33,37,41,28
1999,42,8,12,16,17,20,26,21
1999,43,8,15,17,22,25,39,36
1999,44,16,17,26,29,31,46,24
1999,45,5,23,33,37,44,47,29
1999,46,3,6,14,26,29,31,45
1999,47,14,19,26,34,43,44,12
1999,48,6,11,14,22,38,40,18
1999,49,4,11,24,25,38,39,43
1999,50,9,14,19,23,33,39,10
1999,51,8,18,26,42,44,47,32
1999,52,1,5,11,14,17,18,26
1999,53,4,7,29,35,45,46,8
1999,54,2,5,7,13,30,33,26
1999,55,16,19,26,43,44,47,21
1999,56,7,8,31,32,33,46,45
1999,57,22,35,39,41,46,47,27
1999,58,8,17,27,31,36,43,11
1999,59,6,12,18,22,25,38,35
1999,60,7,8,16,31,35,45,32
1999,61,15,22,25,26,35,47,19
1999,62,8,14,25,27,36,38,44
1999,63,13,19,23,28,35,40,43
1999,64,4,13,20,29,35,37,34
1999,65,2,6,12,18,19,31,14
1999,66,18,21,23,24,28,39,6
1999,67,9,13,16,29,31,32,10
1999,68,7,15,16,24,44,47,22
1999,69,5,15,24,37,41,44,22
1999,70,13,16,31,34,36,45,40
1999,71,8,11,25,28,29,42,34
1999,72,11,17,25,31,38,40,5
1999,73,11,12,13,26,28,43,34
1999,74,4,6,20,29,30,36,27
1999,75,7,10,21,35,41,42,38
1999,76,6,14,27,29,33,44,24
1999,77,6,14,17,18,34,47,12
1999,78,4,10,30,43,45,46,27
1999,79,1,8,12,15,38,42,31
1999,80,19,22,24,28,30,34,36
1999,81,04,15,17,38,42,47,25
1999,82,05,17,26,32,44,46,38
1999,83,05,06,21,24,43,45,33
1999,84,02,12,18,27,36,38,15
1999,85,03,13,41,44,45,47,09
1999,86,03,07,08,28,33,41,46
1999,87,07,18,26,31,33,36,06
1999,88,06,17,23,33,36,39,09
1999,89,01,16,27,30,37,41,42
1999,90,07,15,23,25,32,34,06
1999,91,02,19,30,42,44,46,33
1999,92,14,15,17,28,41,44,35
1999,93,03,13,20,29,35,42,23
1999,94,02,08,30,33,36,42,34
1999,95,01,30,31,32,37,42,17
1999,96,06,09,20,21,30,35,13
1999,97,05,09,10,18,28,38,04
1999,98,05,09,19,25,27,47,44
1999,99,13,15,21,27,40,45,46
1999,100,02,07,08,09,17,29,24
1999,101,06,07,23,28,45,47,30
1999,102,08,14,15,17,33,39,06
1999,103,24,31,33,39,40,47,03
1999,104,01,03,05,09,20,31,15
1999,105,03,14,15,21,23,31,38
1999,106,04,16,19,39,46,47,38
1999,107,01,09,26,43,45,46,38
1999,108,12,24,30,31,32,41,28
1999,109,10,14,16,26,29,40,21
1999,110,19,20,28,38,43,44,35
