YEAR,TIMES,N1,N2,N3,N4,N5,N6,S1
1977,1,3,4,11,15,18,31,25
1977,2,11,18,20,21,23,29,5
1977,3,2,13,19,23,26,34,25
1977,4,15,20,33,34,35,36,10
1977,5,5,6,12,18,26,32,10
1977,6,21,22,23,25,30,35,1
1977,7,4,9,16,23,27,30,36
1977,8,7,9,14,22,24,29,28
1977,9,8,13,21,24,32,33,12
1977,10,7,11,12,17,29,31,28
1977,11,6,8,14,24,30,36,21
1977,12,3,7,10,25,26,35,19
1977,13,4,6,9,10,15,30,35
1977,14,11,14,16,17,23,24,36
1977,15,5,8,14,19,33,35,21
1977,16,11,13,14,16,29,36,18
1977,17,2,4,9,21,24,26,27
1977,18,1,15,20,21,24,27,30
1977,19,17,20,22,23,33,36,4
1977,20,9,17,18,20,26,30,23
1977,21,6,8,12,16,19,25,29
1977,22,1,4,5,13,20,32,14
1977,23,6,13,16,17,24,31,10
1977,24,4,8,9,16,22,25,6
1977,25,1,12,29,32,33,34,10
1977,26,6,13,14,18,21,24,9
1977,27,6,9,14,19,23,34,35
1977,28,5,9,12,13,26,27,18
1977,29,11,20,23,28,32,36,16
1977,30,14,16,20,22,30,35,19
1977,31,10,11,15,22,24,25,2
1977,32,2,10,15,18,20,32,31
1977,33,7,8,10,24,30,35,17
1977,34,12,15,19,21,22,28,26
1977,35,5,19,22,23,30,36,21
1977,36,8,10,15,16,24,25,30
1977,37,5,18,19,21,31,33,20
1977,38,9,16,24,31,32,33,29
1977,39,1,8,10,11,28,33,31
1977,40,4,5,14,23,26,31,13
1977,41,1,8,33,34,35,36,29
1977,42,4,6,11,12,21,34,31
1977,43,2,6,7,21,23,25,35
1977,44,2,10,19,24,30,36,5
1977,45,5,11,17,19,35,36,22
1977,46,6,7,13,18,25,36,20
1977,47,3,5,16,22,30,36,35
1977,48,4,11,12,24,28,36,31
1977,49,9,18,22,23,29,31,8
1977,50,1,13,17,22,26,33,20
1977,51,11,13,19,32,35,36,17
1977,52,1,3,10,15,18,30,21
1977,53,4,10,20,24,27,28,18
1977,54,6,18,19,24,35,36,12
1977,55,13,18,22,27,29,34,6
1977,56,2,8,17,19,21,34,14
1977,57,3,6,7,25,30,33,20
1977,58,6,14,15,23,24,31,33
1977,59,1,6,7,17,19,24,15
1977,60,7,9,17,25,27,32,10
1977,61,13,16,23,28,34,36,6
1977,62,5,14,16,20,22,24,12
1977,63,9,18,19,20,26,28,36
1977,64,2,6,14,29,34,36,21
1977,65,7,8,9,10,12,25,1
1977,66,2,18,22,30,35,36,28
1977,67,6,12,17,24,29,36,32
1977,68,2,13,16,23,30,34,8
1977,69,1,5,6,9,28,32,21
1977,70,1,4,5,9,12,24,10
1977,71,8,15,25,29,30,36,13
1977,72,2,5,7,10,12,20,8
1977,73,7,11,13,23,24,32,28
1977,74,7,11,12,20,29,30,32
1977,75,1,4,7,16,31,34,23
1977,76,7,11,17,19,24,27,18
1977,77,4,6,19,21,22,35,24
1977,78,5,9,13,18,24,34,25
1977,79,6,7,10,15,33,34,13
1977,80,1,6,12,13,22,32,28
1977,81,7,8,15,21,25,29,23
1977,82,7,8,19,21,29,36,35
1977,83,4,7,8,23,24,30,3
1977,84,11,12,16,20,26,34,8
1977,85,5,10,17,20,26,30,18
1977,86,8,14,16,18,22,28,30
1977,87,19,21,22,30,32,33,35
1977,88,11,13,21,22,35,36,28
1977,89,8,14,16,25,26,29,31
1977,90,4,18,23,25,27,30,16
1977,91,3,8,16,18,24,26,35
1977,92,7,11,14,18,28,29,16
1977,93,4,8,11,13,21,33,30
1977,94,1,10,12,24,31,36,18
1977,95,9,12,16,20,30,34,10
1977,96,11,12,20,28,30,36,35
1977,97,12,15,17,21,24,36,23
1977,98,5,10,16,18,24,34,4
1977,99,3,4,18,19,22,28,11
1977,100,6,7,9,16,24,35,15
1977,101,1,13,14,16,24,26,21
1977,102,6,8,13,15,21,25,11
