YEAR,TIMES,N1,N2,N3,N4,N5,N6,S1
2023,1,07,20,25,27,35,43,01
2023,2,05,09,19,34,36,49,23
2023,3,10,31,33,34,43,49,40
2023,4,02,21,24,29,35,47,18
2023,5,06,22,26,27,40,45,13
2023,6,03,05,16,26,35,38,09
2023,7,10,15,29,34,38,47,18
2023,8,17,25,27,29,36,49,23
2023,9,02,03,23,31,32,43,40
2023,10,02,12,16,38,45,46,14
2023,11,02,08,23,33,34,35,43
2023,12,14,18,25,29,31,42,06
2023,13,04,11,13,14,30,37,20
2023,14,01,09,13,27,29,40,20
2023,15,13,18,22,29,34,41,23
2023,16,03,13,19,32,33,39,24
2023,17,08,09,13,22,38,39,11
2023,18,04,12,20,28,34,49,43
2023,19,08,19,29,30,33,41,04
2023,20,08,16,32,42,47,48,35
2023,21,14,25,27,28,44,47,04
2023,22,08,13,29,33,40,42,03
2023,23,14,17,19,32,39,46,36
2023,24,01,09,15,26,42,44,25
2023,25,04,11,12,26,37,40,07
2023,26,01,04,07,14,31,37,11
2023,27,11,12,13,20,35,43,44
2023,28,01,02,10,12,18,37,43
2023,29,18,21,28,30,34,40,14
2023,30,04,07,17,34,42,48,03
2023,31,08,13,18,30,33,41,20
2023,32,05,14,17,20,22,32,33
2023,33,11,15,18,26,31,37,10
2023,34,09,10,16,41,44,46,39
2023,35,01,08,12,36,42,47,40
2023,36,08,09,12,19,21,40,24
2023,37,15,19,20,24,36,47,04
2023,38,01,13,17,18,33,36,22
2023,39,12,23,29,40,42,43,20
2023,40,09,14,15,32,36,48,25
2023,41,10,12,18,20,23,36,06
2023,42,20,23,27,28,30,46,29
2023,43,01,20,24,28,38,46,40
2023,44,02,06,07,09,17,19,26
2023,45,20,26,38,43,46,47,35
2023,46,08,12,21,43,44,49,27
2023,47,07,08,17,19,27,40,02
2023,48,04,10,20,32,38,49,07
2023,49,02,10,28,37,47,49,07
2023,50,01,05,14,15,21,25,31
2023,51,07,10,22,25,32,35,27
2023,52,17,18,28,30,32,33,01
2023,53,01,04,09,35,37,48,43
2023,54,02,18,27,31,32,46,44
2023,55,05,06,12,16,41,47,07
2023,56,01,19,22,26,46,47,39
2023,57,04,14,15,37,41,49,38
2023,58,03,14,18,26,40,43,15
2023,59,11,20,21,22,27,32,12
2023,60,03,09,15,30,32,41,26
2023,61,14,30,32,42,45,47,04
2023,62,02,16,24,25,47,48,40
2023,63,06,12,34,42,45,48,02
2023,64,04,22,24,28,45,46,07
2023,65,14,16,18,22,30,47,11
2023,66,14,16,22,26,36,42,19
2023,67,05,13,17,20,33,38,14
2023,68,18,22,31,35,44,48,06
2023,69,08,18,31,34,35,47,39
2023,70,14,15,24,30,37,39,26
2023,71,01,11,14,16,26,36,39
2023,72,07,10,16,18,29,45,01
2023,73,06,10,18,21,22,33,04
2023,74,03,06,25,29,35,42,36
2023,75,05,15,20,29,32,37,18
2023,76,01,11,22,26,38,39,27
2023,77,07,19,22,27,40,47,13
2023,78,03,08,11,23,36,38,33
2023,79,04,09,12,33,37,42,03
2023,80,15,16,34,36,39,40,42
2023,81,04,16,18,34,35,46,47
2023,82,01,02,10,13,29,47,09
2023,83,13,15,17,18,20,43,39
2023,84,13,23,26,40,41,43,14
2023,85,02,07,25,28,31,35,11
2023,86,03,14,23,30,33,44,21
2023,87,02,08,24,39,41,44,40
2023,88,04,07,18,28,30,40,29
2023,89,02,03,04,13,18,42,12
2023,90,03,12,13,17,24,36,16
2023,91,04,12,17,37,38,39,41
2023,92,03,09,15,18,21,37,42
2023,93,08,14,18,20,23,25,44
2023,94,01,05,07,12,48,49,16
2023,95,06,18,29,31,44,46,08
2023,96,16,26,31,35,39,46,03
2023,97,03,06,07,33,36,46,04
2023,98,10,15,17,21,40,44,12
2023,99,15,20,25,39,45,48,28
2023,100,02,05,20,24,27,32,12
2023,101,20,22,24,25,29,49,36
2023,102,04,06,19,32,39,42,34
2023,103,04,10,12,16,30,32,14
2023,104,17,27,30,31,32,38,11
2023,105,10,24,34,40,41,45,35
2023,106,08,09,10,27,35,38,46
2023,107,01,10,22,28,33,46,37
2023,108,03,27,28,35,44,46,12
2023,109,09,12,30,31,45,48,46
2023,110,06,08,11,26,35,47,01
2023,111,08,16,32,39,40,43,29
2023,112,02,11,20,29,41,49,45
2023,113,04,09,12,36,43,47,26
2023,114,01,12,22,23,34,39,30
2023,115,02,13,23,28,30,31,03
2023,116,01,29,31,42,47,48,40
2023,117,08,18,24,34,41,42,31
2023,118,01,13,18,32,34,49,44
2023,119,06,08,12,31,32,46,04
2023,120,19,20,29,45,48,49,08
2023,121,11,16,27,32,33,37,24
2023,122,04,33,35,36,41,49,01
2023,123,03,14,32,37,43,47,26
2023,124,02,13,16,28,40,44,46
2023,125,07,16,26,31,47,49,44
2023,126,01,04,18,25,30,49,15
2023,127,19,26,32,34,37,44,11
2023,128,02,15,27,36,37,48,23
2023,129,03,05,08,16,26,33,24
2023,130,06,25,29,30,34,35,20
2023,131,09,11,15,17,19,44,07
2023,132,11,16,24,27,28,32,48
2023,133,02,08,12,28,34,47,07
2023,134,03,14,20,30,38,42,13
2023,135,07,12,32,34,36,39,05
2023,136,03,17,30,36,38,45,08
2023,137,09,16,23,38,39,41,19
2023,138,27,28,37,38,43,45,40
2023,139,02,03,04,31,46,49,34
2023,140,03,10,20,24,27,42,45
2023,141,03,04,11,37,44,48,36
2023,142,04,09,13,33,35,46,06
2023,143,01,10,12,33,46,49,32
2023,144,02,08,16,19,37,49,20
2023,145,11,18,27,29,34,45,28
2023,146,05,08,19,25,41,48,24
