YEAR,TIMES,N1,N2,N3,N4,N5,N6,S1
2004,1,03,31,33,36,39,49,01
2004,2,07,14,17,22,29,43,36
2004,3,14,26,33,39,40,43,23
2004,4,30,34,39,43,48,49,06
2004,5,08,09,13,31,40,48,43
2004,6,03,05,19,26,32,49,01
2004,7,05,06,09,28,31,32,19
2004,8,10,13,18,29,40,41,04
2004,9,21,22,24,27,31,42,11
2004,10,01,29,30,32,41,46,08
2004,11,04,10,43,45,46,48,13
2004,12,12,22,29,35,43,48,38
2004,13,20,22,32,37,39,44,11
2004,14,09,17,21,22,31,32,04
2004,15,04,13,15,28,45,49,07
2004,16,07,15,20,28,38,41,37
2004,17,03,06,09,14,26,40,19
2004,18,07,22,24,25,40,41,01
2004,19,02,03,04,08,16,18,06
2004,20,01,09,14,39,45,48,03
2004,21,08,20,33,36,46,49,18
2004,22,01,19,20,34,42,43,15
2004,23,09,10,26,31,35,41,42
2004,24,10,21,26,30,31,42,48
2004,25,14,23,33,35,36,43,37
2004,26,07,10,18,23,37,39,17
2004,27,02,03,04,25,36,47,08
2004,28,06,21,28,36,44,49,32
2004,29,04,05,17,20,28,39,03
2004,30,07,10,13,21,22,23,35
2004,31,09,11,21,27,37,45,30
2004,32,11,12,13,22,26,31,10
2004,33,03,07,13,25,31,33,45
2004,34,01,07,13,32,37,48,26
2004,35,09,12,17,42,47,49,34
2004,36,01,23,24,30,47,49,42
2004,37,23,31,34,43,45,47,48
2004,38,06,09,12,19,22,25,17
2004,39,08,32,36,39,44,46,33
2004,40,24,30,39,43,44,48,23
2004,41,07,11,15,29,46,49,21
2004,42,04,19,26,30,31,34,37
2004,43,16,21,29,37,46,47,35
2004,44,08,28,33,36,38,47,02
2004,45,07,11,13,22,24,37,36
2004,46,09,13,21,37,40,48,12
2004,47,07,08,15,27,34,49,22
2004,48,10,21,23,30,43,49,03
2004,49,04,18,31,40,45,47,29
2004,50,14,23,27,37,40,45,39
2004,51,02,16,19,24,48,49,12
2004,52,03,10,20,27,40,46,09
2004,53,09,27,32,38,39,43,31
2004,54,13,33,37,40,41,47,48
2004,55,06,08,12,29,32,40,45
2004,56,07,18,28,29,37,49,12
2004,57,11,16,26,42,43,48,32
2004,58,03,07,13,20,36,48,47
2004,59,05,09,18,21,28,32,07
2004,60,28,34,38,41,46,48,36
2004,61,03,05,06,11,13,40,45
2004,62,07,21,23,29,33,44,09
2004,63,03,07,09,14,25,44,45
2004,64,11,25,32,33,37,42,31
2004,65,02,16,18,35,48,49,43
2004,66,09,22,37,40,42,48,26
2004,67,03,06,08,13,28,36,38
2004,68,01,06,07,12,36,42,34
2004,69,01,03,13,18,21,35,15
2004,70,06,30,31,37,38,43,24
2004,71,07,09,18,32,48,49,10
2004,72,06,08,12,21,32,43,25
2004,73,01,06,07,08,24,42,22
2004,74,10,18,22,34,36,37,15
2004,75,01,02,20,34,35,43,37
2004,76,01,16,26,31,35,36,38
2004,77,13,14,32,40,43,48,12
2004,78,07,14,27,29,37,49,09
2004,79,08,13,27,39,40,45,49
2004,80,08,16,27,39,40,48,14
2004,81,16,17,27,44,45,47,49
2004,82,19,21,22,34,48,49,42
2004,83,01,05,16,22,30,34,39
2004,84,27,29,30,39,40,42,47
2004,85,12,19,24,27,36,44,29
2004,86,14,23,26,28,36,37,40
2004,87,10,14,17,30,36,45,47
2004,88,02,09,19,30,36,37,41
2004,89,01,30,33,42,44,48,49
2004,90,05,16,17,18,23,27,10
2004,91,01,05,11,22,32,45,28
2004,92,15,17,18,21,28,37,40
2004,93,03,04,16,19,32,45,14
2004,94,20,23,27,38,40,47,33
2004,95,03,07,10,21,30,36,14
2004,96,11,12,18,20,27,42,16
2004,97,07,20,24,30,38,41,19
2004,98,01,03,30,33,35,42,12
2004,99,11,14,17,30,42,46,29
2004,100,07,15,17,28,40,41,10
2004,101,22,28,31,36,39,49,32
2004,102,12,13,14,20,23,28,22
2004,103,03,13,15,39,43,44,31
2004,104,04,12,14,22,46,48,23
2004,105,18,19,33,43,45,48,11
2004,106,04,16,24,26,32,39,06
2004,107,04,06,20,35,37,39,41
2004,108,07,17,27,29,30,34,36
2004,109,07,12,20,33,43,44,38
2004,110,05,17,21,27,31,41,06
2004,111,12,27,30,31,34,48,17
2004,112,11,15,24,25,26,33,42
2004,113,06,24,30,43,44,45,11
2004,114,01,12,26,27,36,49,21
2004,115,14,21,23,30,33,37,10
2004,116,07,18,19,25,42,45,41
2004,117,02,13,17,33,38,42,05
2004,118,02,05,12,21,30,31,06
2004,119,07,09,12,13,16,33,37
2004,120,07,09,22,38,39,49,48
2004,121,07,15,23,30,34,41,10
2004,122,03,11,12,13,26,28,31
2004,123,06,26,30,34,40,43,03
2004,124,10,15,16,21,25,38,24
2004,125,17,19,21,35,40,49,42
2004,126,09,21,28,30,34,44,10
2004,127,08,21,29,31,38,42,23
2004,128,03,09,10,27,31,36,26
2004,129,06,10,13,24,31,46,25
2004,130,16,25,26,42,44,48,20
2004,131,04,28,36,43,46,49,40
2004,132,03,09,31,36,37,45,19
2004,133,03,19,22,25,31,48,12
2004,134,06,11,14,26,46,47,40
2004,135,01,24,25,32,34,39,10
2004,136,02,20,36,45,48,49,21
2004,137,01,10,12,16,43,45,13
2004,138,02,15,28,30,37,41,31
2004,139,05,09,35,38,43,48,06
2004,140,17,20,28,34,38,47,14
