YEAR,TIMES,N1,N2,N3,N4,N5,N6,S1
1989,1,1,3,9,19,37,42,30
1989,2,6,7,21,27,37,38,40
1989,3,17,18,26,28,35,42,37
1989,4,1,11,25,26,30,41,28
1989,5,16,27,29,30,31,39,32
1989,6,2,5,12,20,24,28,39
1989,7,4,19,26,27,30,40,34
1989,8,3,17,20,35,37,40,2
1989,9,7,11,24,28,37,40,16
1989,10,5,20,27,29,34,40,1
1989,11,10,12,14,23,24,40,32
1989,12,2,3,14,28,39,41,24
1989,13,1,4,22,31,36,42,7
1989,14,5,17,19,30,33,42,9
1989,15,15,16,18,21,33,38,2
1989,16,1,11,17,29,37,42,39
1989,17,7,9,15,19,20,22,1
1989,18,15,28,33,35,39,42,2
1989,19,2,7,9,12,18,31,19
1989,20,4,7,8,28,37,38,5
1989,21,6,12,16,19,31,36,22
1989,22,5,13,22,35,38,42,20
1989,23,1,4,6,10,39,42,29
1989,24,9,10,13,30,31,40,25
1989,25,2,5,30,34,36,38,39
1989,26,4,13,14,21,25,33,10
1989,27,11,15,17,19,29,30,13
1989,28,2,11,12,13,19,40,17
1989,29,10,15,17,22,32,37,41
1989,30,6,7,16,25,27,29,42
1989,31,27,28,29,35,39,41,10
1989,32,7,8,11,12,23,42,20
1989,33,20,23,26,28,32,39,4
1989,34,3,6,12,14,23,34,26
1989,35,14,24,29,32,39,41,1
1989,36,7,20,21,31,39,40,32
1989,37,5,11,20,32,34,39,31
1989,38,2,3,7,16,38,39,31
1989,39,1,5,11,17,22,31,12
1989,40,1,2,29,35,40,41,39
1989,41,2,12,25,31,33,35,7
1989,42,1,4,8,9,27,33,41
1989,43,2,6,18,26,31,34,29
1989,44,9,20,27,31,37,39,33
1989,45,2,5,13,15,17,19,31
1989,46,15,26,27,28,37,39,7
1989,47,11,12,15,25,30,32,3
1989,48,4,7,25,28,40,42,29
1989,49,8,26,33,35,40,41,22
1989,50,4,15,24,25,26,27,40
1989,51,4,11,12,22,24,29,34
1989,52,13,16,17,18,28,30,19
1989,53,3,4,8,10,16,28,17
1989,54,8,10,14,20,29,40,12
1989,55,22,23,24,25,28,40,15
1989,56,10,20,26,31,32,39,35
1989,57,10,11,19,25,32,36,17
1989,58,8,9,17,25,36,42,30
1989,59,4,7,10,21,26,27,23
1989,60,6,8,17,18,21,23,20
1989,61,8,16,21,26,29,36,10
1989,62,3,13,15,26,33,36,32
1989,63,2,6,22,24,32,37,8
1989,64,7,10,28,30,31,32,19
1989,65,1,4,11,28,36,41,27
1989,66,8,15,29,30,34,39,37
1989,67,10,17,25,33,35,37,5
1989,68,3,5,16,26,28,40,35
1989,69,2,3,4,7,11,17,28
1989,70,7,9,33,35,39,41,26
1989,71,7,17,21,32,33,39,9
1989,72,5,17,23,25,26,38,39
1989,73,12,26,29,38,39,42,31
1989,74,7,11,23,26,30,42,6
1989,75,4,14,20,21,22,34,36
1989,76,3,17,30,32,37,40,9
1989,77,1,12,16,21,27,35,9
1989,78,11,15,21,25,27,35,29
1989,79,4,11,14,15,16,37,2
1989,80,1,11,16,27,31,37,8
1989,81,15,20,28,30,34,41,7
1989,82,4,23,25,33,34,39,38
1989,83,3,15,19,27,29,34,5
1989,84,1,3,20,25,33,40,24
1989,85,4,6,27,28,34,36,25
1989,86,11,21,25,28,31,40,4
1989,87,1,4,19,22,26,35,9
1989,88,1,2,7,27,33,36,35
1989,89,19,22,27,35,37,41,28
1989,90,6,21,22,28,30,31,36
1989,91,2,10,19,21,37,40,3
1989,92,10,12,15,16,18,23,3
1989,93,6,15,17,21,31,42,29
1989,94,9,11,21,26,30,33,27
1989,95,3,4,13,24,32,35,1
1989,96,3,6,14,19,20,22,13
1989,97,4,6,28,29,31,38,41
1989,98,5,9,14,30,37,39,15
1989,99,4,6,18,19,20,41,25
