YEAR,TIMES,N1,N2,N3,N4,N5,N6,S1
2016,54,01,19,23,24,32,40,35
2016,55,02,08,20,24,37,39,18
2016,56,06,13,23,25,44,48,11
2016,57,14,18,33,34,35,46,42
2016,58,09,15,36,38,46,48,22
2016,59,21,23,32,33,36,42,20
2016,60,21,24,36,38,39,44,49
2016,61,03,04,19,24,26,34,38
2016,62,08,16,21,32,38,48,11
2016,63,02,05,08,12,20,49,47
2016,64,04,13,34,36,42,48,19
2016,65,10,14,23,29,40,42,11
2016,66,13,15,30,36,44,49,37
2016,67,19,22,27,29,45,48,04
2016,68,04,05,08,12,34,37,24
2016,69,09,10,20,21,38,39,49
2016,70,06,09,21,35,48,49,29
2016,71,10,15,22,38,42,43,18
2016,72,07,13,23,30,32,48,36
2016,73,02,05,06,07,16,29,35
2016,74,02,08,16,32,33,37,05
2016,75,01,06,13,17,34,44,38
2016,76,13,14,21,31,38,44,22
2016,77,07,19,20,28,30,31,29
2016,78,12,20,31,32,35,45,18
2016,79,16,21,30,36,38,47,48
2016,80,01,02,07,16,24,34,36
2016,81,07,21,27,33,46,47,04
2016,82,10,11,22,41,44,46,35
2016,83,11,18,26,31,39,44,24
2016,84,03,14,17,21,28,49,12
2016,85,12,20,24,35,39,47,15
2016,86,09,21,29,33,35,48,28
2016,87,07,11,12,19,21,39,49
2016,88,10,16,34,41,45,47,07
2016,89,02,17,23,32,36,40,03
2016,90,05,09,13,22,34,39,40
2016,91,10,11,19,23,30,38,13
2016,92,03,04,11,23,44,47,24
2016,93,05,12,14,20,27,46,26
2016,94,03,17,20,22,45,46,30
2016,95,02,03,15,28,46,48,33
2016,96,14,16,24,25,43,44,03
2016,97,04,20,34,35,40,47,03
2016,98,03,06,13,24,37,43,30
2016,99,14,20,21,31,34,42,25
2016,100,08,11,13,30,34,49,02
2016,101,08,25,26,28,38,43,22
2016,102,11,15,33,41,43,48,27
2016,103,03,04,05,26,45,48,14
2016,104,07,16,32,37,38,46,22
2016,105,01,13,19,21,38,49,23
2016,106,24,25,34,35,44,49,30
2016,107,03,18,21,25,31,42,26
2016,108,04,16,19,27,41,44,25
2016,109,05,30,38,43,44,47,14
2016,110,01,17,20,34,43,44,42
2016,111,12,16,19,23,28,32,27
2016,112,14,20,28,33,41,48,40
2016,113,07,08,21,22,34,46,06
2016,114,02,06,10,28,38,40,30
2016,115,05,11,13,19,33,48,34
2016,116,12,26,28,36,45,49,09
2016,117,16,19,24,28,36,42,13
2016,118,02,09,16,27,32,40,46
2016,119,07,12,18,27,28,40,10
2016,120,08,27,28,30,38,41,12
2016,121,02,04,07,15,28,45,19
2016,122,03,12,13,20,33,43,35
2016,123,07,08,12,17,22,29,14
2016,124,08,16,17,34,35,44,41
2016,125,22,26,32,38,43,47,42
2016,126,01,02,21,31,33,36,08
2016,127,06,14,18,22,30,38,47
2016,128,09,12,31,39,42,46,48
2016,129,03,05,06,11,34,42,28
2016,130,03,17,38,39,46,49,37
2016,131,02,16,27,29,34,41,42
2016,132,10,15,17,18,27,40,26
2016,133,05,18,26,28,30,45,33
2016,134,02,06,23,24,37,42,32
2016,135,12,13,16,18,38,40,05
2016,136,03,09,24,31,38,49,41
2016,137,01,02,03,04,07,10,33
2016,138,04,11,18,22,24,49,25
2016,139,09,15,18,21,24,37,16
2016,140,08,13,23,30,47,48,07
2016,141,03,07,17,29,32,49,11
2016,142,09,24,26,28,37,39,29
2016,143,07,22,32,33,34,39,45
2016,144,07,14,26,31,38,44,37
2016,145,15,19,20,32,33,34,23
2016,146,03,10,21,26,28,38,29
2016,147,05,28,32,34,37,48,39
2016,148,04,14,16,25,32,35,47
2016,149,03,04,10,26,37,43,41
2016,150,02,11,13,15,17,21,26
2016,151,08,09,12,15,17,28,33
