YEAR,TIMES,N1,N2,N3,N4,N5,N6,S1
1981,1,2,5,6,16,30,35,26
1981,2,3,5,6,14,15,20,7
1981,3,1,3,9,23,27,28,24
1981,4,2,17,18,21,27,34,33
1981,5,1,7,21,23,27,35,24
1981,6,1,4,8,9,15,32,26
1981,7,2,11,15,20,29,35,27
1981,8,7,10,15,17,18,29,21
1981,9,1,22,27,32,33,34,20
1981,10,6,11,17,22,31,35,26
1981,11,3,13,30,31,33,34,24
1981,12,5,15,19,29,31,34,27
1981,13,1,8,25,27,31,34,30
1981,14,6,15,16,20,28,29,36
1981,15,3,7,9,13,21,26,12
1981,16,8,9,10,12,13,36,3
1981,17,5,8,17,18,20,25,28
1981,18,8,21,24,28,32,34,29
1981,19,2,9,21,31,32,35,1
1981,20,9,19,26,27,31,35,12
1981,21,3,8,16,25,27,30,13
1981,22,5,9,20,22,29,36,12
1981,23,2,3,6,12,16,28,29
1981,24,4,10,16,24,25,34,36
1981,25,4,5,27,28,29,30,33
1981,26,3,4,9,29,33,35,36
1981,27,1,2,3,7,17,22,26
1981,28,1,4,5,12,23,32,28
1981,29,1,22,27,33,35,36,12
1981,30,5,7,9,19,23,25,29
1981,31,12,19,20,27,28,32,6
1981,32,5,25,27,28,32,33,3
1981,33,4,11,14,15,26,30,35
1981,34,2,21,22,27,29,33,31
1981,35,2,6,9,10,26,29,33
1981,36,7,17,23,25,28,34,14
1981,37,1,3,7,11,13,28,12
1981,38,2,18,24,30,31,32,34
1981,39,3,7,8,23,29,31,26
1981,40,3,13,15,22,24,33,4
1981,41,4,8,13,26,33,35,15
1981,42,12,14,23,24,28,29,33
1981,43,5,9,13,17,34,36,33
1981,44,11,16,18,21,22,28,12
1981,45,12,18,26,31,35,36,8
1981,46,5,8,15,19,24,33,26
1981,47,2,6,18,23,27,31,4
1981,48,1,9,16,20,29,31,2
1981,49,1,2,3,7,13,15,10
1981,50,3,11,17,18,27,33,35
1981,51,5,13,21,31,33,34,3
1981,52,10,11,17,28,32,33,34
1981,53,5,7,9,11,30,36,21
1981,54,5,10,13,30,33,34,27
1981,55,8,10,15,17,23,27,25
1981,56,6,9,16,20,30,31,15
1981,57,1,9,10,20,25,35,22
1981,58,1,8,10,18,22,32,15
1981,59,1,6,10,11,26,29,5
1981,60,15,20,25,29,31,35,17
1981,61,7,10,13,22,24,26,19
1981,62,1,3,8,16,19,36,14
1981,63,1,12,13,25,27,30,33
1981,64,3,6,20,27,30,31,36
1981,65,4,11,18,22,25,34,9
1981,66,1,2,14,16,27,30,35
1981,67,1,5,7,15,29,35,32
1981,68,15,22,29,32,35,36,4
1981,69,6,8,12,28,32,36,2
1981,70,5,6,19,22,32,33,14
1981,71,9,24,27,33,34,36,20
1981,72,5,8,12,24,32,34,25
1981,73,1,3,8,11,23,30,14
1981,74,5,10,23,24,26,35,1
1981,75,2,10,18,21,22,35,5
1981,76,2,9,14,15,25,33,16
1981,77,2,7,15,24,25,33,3
1981,78,3,5,18,21,25,33,4
1981,79,4,7,17,25,32,33,35
1981,80,11,15,16,21,22,29,33
1981,81,3,10,17,19,21,22,28
1981,82,1,13,21,29,32,34,6
1981,83,9,22,25,28,29,36,11
1981,84,6,12,21,23,25,27,15
1981,85,5,6,10,12,23,32,19
1981,86,4,9,11,16,29,32,27
1981,87,2,3,11,13,19,30,22
1981,88,1,4,11,14,26,28,25
1981,89,6,8,20,22,29,35,34
1981,90,12,17,22,27,33,36,7
1981,91,13,18,24,27,30,33,29
1981,92,2,5,6,8,19,29,18
1981,93,6,22,24,26,32,34,29
1981,94,5,19,22,26,28,30,12
1981,95,5,17,25,27,30,34,32
1981,96,1,3,21,22,29,31,27
1981,97,13,21,25,26,31,35,6
1981,98,4,8,13,18,28,33,27
1981,99,1,2,4,12,20,28,21
1981,100,4,10,14,21,22,27,18
1981,101,3,8,9,12,19,34,25
