YEAR,TIMES,N1,N2,N3,N4,N5,N6,S1
2011,69,01,04,13,17,35,44,22
2011,70,12,13,19,22,39,48,46
2011,71,04,12,26,44,47,48,02
2011,72,14,16,38,44,48,49,39
2011,73,09,10,16,21,32,47,38
2011,74,02,15,27,32,43,49,42
2011,75,04,23,24,30,34,45,19
2011,76,04,15,17,43,45,47,38
2011,77,10,20,40,46,48,49,13
2011,78,05,13,31,33,34,35,27
2011,79,09,16,22,28,30,32,37
2011,80,10,14,29,35,40,46,30
2011,81,01,10,11,13,42,48,15
2011,82,16,18,28,33,41,45,29
2011,83,11,13,33,37,45,48,36
2011,84,11,17,20,31,48,49,35
2011,85,03,10,31,40,41,43,20
2011,86,06,18,26,28,30,49,22
2011,87,07,08,27,29,37,48,21
2011,88,15,25,26,34,35,41,10
2011,89,11,21,30,36,42,47,34
2011,90,06,29,44,45,46,47,30
2011,91,11,14,21,24,25,47,36
2011,92,02,11,25,32,34,39,31
2011,93,09,30,31,34,42,45,24
2011,94,05,06,11,25,45,48,34
2011,95,04,06,07,25,35,37,48
2011,96,11,18,23,31,37,49,10
2011,97,05,08,09,10,22,38,07
2011,98,05,14,17,43,45,49,12
2011,99,13,15,17,23,26,47,01
2011,100,11,24,25,36,41,45,40
2011,101,06,10,17,20,25,28,02
2011,102,09,10,19,27,29,45,30
2011,103,09,15,24,46,48,49,06
2011,104,02,29,33,34,44,49,42
2011,105,04,18,21,22,39,46,29
2011,106,01,04,07,21,23,44,17
2011,107,14,18,22,30,39,44,32
2011,108,15,19,36,44,45,49,16
2011,109,11,13,16,19,28,46,22
2011,110,05,07,13,29,41,49,25
2011,111,06,12,14,25,35,43,42
2011,112,10,27,33,40,47,48,13
2011,113,08,10,19,27,39,44,06
2011,114,06,16,18,28,34,40,38
2011,115,04,22,23,37,40,49,13
2011,116,09,14,22,37,41,45,05
2011,117,01,04,09,15,37,39,47
2011,118,04,08,24,26,37,41,33
2011,119,02,06,22,25,33,39,46
2011,120,02,08,28,30,33,40,23
2011,121,11,24,28,37,41,43,13
2011,122,04,09,23,37,47,48,14
2011,123,02,16,23,32,34,35,40
2011,124,01,11,18,20,26,30,47
2011,125,17,22,26,27,29,35,44
2011,126,01,09,22,43,46,48,49
2011,127,05,12,15,17,18,39,47
2011,128,08,15,19,21,24,44,10
2011,129,01,03,21,34,41,44,43
2011,130,01,03,07,11,16,34,49
2011,131,02,23,30,34,40,42,48
2011,132,04,07,09,20,37,49,33
2011,133,10,17,29,33,42,48,35
2011,134,07,11,14,25,26,30,29
2011,135,03,06,23,24,42,44,35
2011,136,10,12,13,14,22,47,21
2011,137,07,21,24,31,43,47,05
2011,138,03,05,19,35,38,41,32
2011,139,04,22,33,39,42,47,14
2011,140,03,06,13,37,40,42,29
2011,141,01,03,08,22,28,33,05
2011,142,02,03,09,18,23,37,31
2011,143,01,02,05,06,11,43,25
2011,144,05,20,22,28,36,48,01
2011,145,03,14,21,25,27,42,34
2011,146,03,25,32,36,38,40,31
2011,147,09,21,29,34,43,47,32
2011,148,01,02,23,35,38,46,05
2011,149,26,29,31,37,43,49,02
2011,150,05,16,18,28,37,49,24
2011,151,01,04,17,24,27,43,41
2011,152,08,30,31,37,38,48,05
2011,153,07,10,21,23,29,39,01
2011,154,02,03,27,40,44,49,38
